date,stock_price,premium,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2023-01-31,23.170825,0.13,2023-02-17,20.000824999999995,-0.1368099754756253,17,19500.0
2023-01-31,23.170825,0.99,2023-02-17,23.500824999999995,0.014242047920175253,17,8157.0
2023-01-31,23.170825,0.88,2023-02-17,23.250824999999995,0.003452617677618071,17,143908.0
2023-01-31,23.170825,1.68,2023-02-17,24.500824999999995,0.05739976889040398,17,23095.0
2023-01-31,23.170825,2.45,2023-02-17,25.500824999999995,0.1005574898606327,17,2051.0
2023-01-31,23.170825,3.15,2023-02-17,26.000824999999995,0.12213635034574706,17,315.0
2023-01-31,23.170825,0.7,2023-02-17,22.750824999999995,-0.01812624280749629,17,83033.0
2023-02-01,22.780825,0.53,2023-03-17,20.250824999999995,-0.11105831329637994,44,1372.0
2023-02-01,22.780825,1.88,2023-03-17,23.750824999999995,0.04257966952469874,44,7199.0
2023-02-01,22.780825,0.55,2023-03-17,20.750824999999995,-0.08911003003622585,44,24098.0
2023-02-01,22.780825,0.67,2023-03-17,21.250824999999995,-0.06716174677607174,44,32149.0
2023-02-01,22.780825,0.75,2023-03-17,21.500824999999995,-0.0561876051459947,44,345632.0
2023-02-01,22.780825,1.03,2023-03-17,21.750824999999995,-0.04521346351591765,44,22554.0
2023-02-01,22.780825,0.99,2023-03-17,22.250824999999995,-0.02326518025576355,44,460542.0
2023-02-01,22.780825,1.47,2023-03-17,22.750824999999995,-0.0013168969956094518,44,18826.0
2023-02-01,22.780825,1.48,2023-03-17,23.250824999999995,0.020631386264544648,44,87753.0
2023-02-01,22.780825,2.6,2023-03-17,25.250824999999995,0.10842451930516105,44,3380.0
2023-02-01,22.780825,2.46,2023-04-20,24.980825,0.096572446344678,78,2460.0
2023-02-01,22.780825,0.65,2023-04-20,19.980825,-0.12291038625686299,78,176.0
2023-02-01,22.780825,0.9,2023-04-20,21.480825,-0.05706553647640069,78,90.0
2023-02-01,22.780825,1.25,2023-04-20,21.980825,-0.03511725321624659,78,250.0
2023-02-01,22.780825,2.64,2023-04-20,24.730825,0.08559830471460095,78,44880.0
2023-02-01,22.780825,1.09,2023-06-16,20.980825,-0.07901381973655479,135,545.0
2023-02-01,22.780825,1.6,2023-06-16,22.480825,-0.01316896995609249,135,160.0
2023-02-01,22.780825,27.6,2023-09-15,53.75082500000001,1.3594766651339454,226,5500.0
2023-02-01,22.780825,0.38,2023-12-15,15.550825000000003,-0.31737217594182815,317,266.0
2023-02-01,22.780825,0.36,2023-03-17,19.750824999999995,-0.13300659655653405,44,1606.0
2023-02-01,22.780825,3.55,2023-03-17,26.500824999999995,0.16329522745554628,44,16830.0
2023-02-01,22.780825,0.31,2023-03-17,19.250824999999995,-0.15495487981668815,44,17412.0
2023-02-01,22.780825,4.0,2023-03-17,27.250824999999995,0.19621765234577743,44,12800.0
2023-02-01,22.780825,0.22,2023-03-17,18.250824999999995,-0.19885144633699633,44,44.0
2023-02-01,22.780825,0.07,2023-02-17,17.750824999999995,-0.22079972959715044,16,700.0
2023-02-01,22.780825,0.07,2023-02-17,18.000824999999995,-0.2098255879670734,16,700.0
2023-02-01,22.780825,0.17,2023-02-17,18.750824999999995,-0.17690316307684223,16,1700.0
2023-02-01,22.780825,0.15,2023-02-17,19.250824999999995,-0.15495487981668815,16,948.0
2023-02-01,22.780825,0.21,2023-02-17,19.750824999999995,-0.13300659655653405,16,18878.0
2023-02-01,22.780825,0.26,2023-02-17,20.000824999999995,-0.12203245492645699,16,788.0
2023-02-01,22.780825,0.3,2023-02-17,20.750824999999995,-0.08911003003622585,16,247068.0
2023-02-01,22.780825,0.52,2023-02-17,21.750824999999995,-0.04521346351591765,16,24573.0
2023-02-01,22.780825,0.22,2023-03-17,18.750824999999995,-0.17690316307684223,44,5478.0
2023-02-01,22.780825,0.73,2023-02-17,22.250824999999995,-0.02326518025576355,16,173379.0
2023-02-01,22.780825,0.11,2023-02-17,18.500824999999995,-0.1878773047069193,16,4430.0
2023-02-01,22.780825,1.3,2023-02-17,23.500824999999995,0.0316055278946217,16,21581.0
2023-02-01,22.780825,0.95,2023-02-17,22.750824999999995,-0.0013168969956094518,16,51501.0
