date,stock_price,premium,premium_protection,strike_date,strike_price,strike_margin,time_to_expire_days,volume_traded
2020-11-24,52.812470000000005,1.57,0.029727827537700847,2021-01-18,52.662470000000006,-0.002840238299780309,55,15700.0
2020-11-24,52.812470000000005,0.99,0.018745572778550216,2021-01-18,54.162470000000006,0.025562144698023048,55,1413.0
2020-11-24,52.812470000000005,0.22,0.004165682839677826,2021-01-18,58.662470000000006,0.11076929369143312,55,22.0
2020-11-24,52.812470000000005,1.13,0.021396461858345192,2021-01-18,53.662470000000006,0.016094683698755264,55,10309.0
2020-11-24,52.812470000000005,0.15,0.0028402382997803357,2020-12-21,56.662470000000006,0.07289944969436198,27,15.0
2020-11-24,52.812470000000005,0.13,0.0024615398598096245,2020-12-21,57.162470000000006,0.08236691069362977,27,142.0
2020-11-24,52.812470000000005,0.25,0.004733730499633893,2020-12-21,55.662470000000006,0.05396452769582641,27,1975.0
2020-11-24,52.812470000000005,0.29,0.005491127379575315,2020-12-21,55.162470000000006,0.04449706669655862,27,60.0
2020-11-24,52.812470000000005,0.37,0.007005921139458161,2020-12-21,54.662470000000006,0.035029605697290835,27,1351.0
2020-11-24,52.812470000000005,0.69,0.013065096178989544,2020-12-21,53.662470000000006,0.016094683698755264,27,138.0
2020-11-24,52.812470000000005,0.2,0.0037869843997071144,2020-12-21,56.162470000000006,0.06343198869509419,27,820.0
2020-11-25,52.062470000000005,0.08,0.0015366155313030672,2020-12-21,56.662470000000006,0.08835539304992639,26,8.0
2020-11-25,52.062470000000005,0.8,0.015366155313030672,2021-01-18,54.162470000000006,0.04033615769670554,54,240.0
2020-11-25,52.062470000000005,0.6,0.011524616484773003,2021-01-18,54.662470000000006,0.04994000476734971,54,930.0
2020-11-25,52.062470000000005,1.08,0.02074430967259141,2021-01-18,53.662470000000006,0.030732310626061368,54,14001.0
