data_pregao,cod_negociacao,tipo_mercado,preco_abertura,preco_ultimo_negocio,volume_total_negociado,preco_exercicio,data_vencimento
2020-10-28,BOVAA920,70,6.45,6.64,139112.37,92.0,2021-01-18
2020-10-28,BOVAA930,70,5.83,5.83,40180.36,93.0,2021-01-18
2020-10-28,BOVAA940,70,4.85,4.93,12223.6,94.0,2021-01-18
2020-10-28,BOVAA970,70,3.81,3.36,10973.86,97.0,2021-01-18
2020-10-28,BOVAA980,70,3.27,3.1,978.45,98.0,2021-01-18
2020-10-28,BOVAA100,70,2.42,2.05,81339.85,100.0,2021-01-18
2020-10-28,BOVAA102,70,1.64,1.55,181.24,102.0,2021-01-18
2020-10-28,BOVAA880,70,9.0,8.5,17.5,88.0,2021-01-18
2020-10-28,BOVAA890,70,8.0,8.0,8.0,89.0,2021-01-18
2020-10-28,BOVAL990,70,1.93,1.66,77998.17,99.0,2020-12-21
2020-10-28,BOVAL102,70,1.13,0.95,268947.65,102.0,2020-12-21
2020-10-28,BOVAL920,70,5.54,4.75,41536.2,92.0,2020-12-21
2020-10-28,BOVAK100,70,0.65,0.3,1190516.45,100.0,2020-11-16
2020-10-28,BOVAK102,70,0.2,0.15,94724.81,102.0,2020-11-16
2020-10-28,BOVAK980,70,1.15,0.57,475211.36,98.0,2020-11-16
2020-10-28,BOVAK990,70,0.99,0.39,279533.46,99.0,2020-11-16
2020-10-28,BOVAL980,70,3.0,2.03,369124.53,98.0,2020-12-21
2020-10-28,BOVAL1,70,1.75,1.43,64751.37,100.0,2020-12-21
2020-10-28,BOVAL90,70,6.52,6.52,6520.0,90.0,2020-12-21
2020-10-28,BOVAL910,70,5.69,5.69,455.2,91.0,2020-12-21
2020-10-28,BOVAL95,70,3.7,3.19,576253.06,95.0,2020-12-21
2020-10-28,BOVAL96,70,3.18,2.74,612393.65,96.0,2020-12-21
2020-10-28,BOVAL87,70,8.5,8.5,1275.0,87.0,2020-12-21
2020-10-28,BOVAL115,70,0.07,0.07,6232.96,115.0,2020-12-21
2020-10-28,BOVAL110,70,0.18,0.18,28217.22,110.0,2020-12-21
2020-10-28,BOVAL120,70,0.05,0.04,805.64,120.0,2020-12-21
2020-10-28,BOVAA112,70,0.3,0.26,8463.76,112.0,2021-01-18
2020-10-28,BOVAL97,70,2.79,2.4,504834.89,97.0,2020-12-21
2020-10-28,BOVAL108,70,0.27,0.25,63423.49,108.0,2020-12-21
2020-10-28,BOVAL105,70,0.57,0.47,38297.3,105.0,2020-12-21
2020-10-28,BOVAA65,70,27.68,27.68,1384.0,65.0,2021-01-18
2020-10-28,BOVAL665,70,26.07,27.09,21264.73,66.5,2020-12-21
2020-10-28,BOVAK960,70,1.99,1.05,441610.33,96.0,2020-11-16
2020-10-28,BOVAK950,70,2.3,1.5,611908.34,95.0,2020-11-16
2020-10-28,BOVAK940,70,3.55,1.86,550852.97,94.0,2020-11-16
2020-10-28,BOVAK500,70,42.5,42.5,42500.0,50.0,2020-11-16
2020-10-28,BOVAH10,70,13.75,13.75,12375.0,100.0,2022-08-19
2020-10-28,BOVAL125,70,0.04,0.03,1219.0,125.0,2020-12-21
2020-10-28,BOVAK970,70,1.25,0.77,856716.88,97.0,2020-11-16
2020-10-28,BOVAL935,70,4.7,4.27,304194.39,93.5,2020-12-21
2020-10-28,BOVAL104,70,0.87,0.62,76132.58,104.0,2020-12-21
2020-10-28,BOVAK900,70,5.0,4.5,28558.87,90.0,2020-11-16
2020-10-28,BOVAC150,70,0.65,0.65,6.5,150.0,2022-03-18
2020-10-28,BOVAA95,70,4.15,4.16,1247.1,95.0,2021-01-18
2020-10-28,BOVAL605,70,32.97,32.29,21189.99,60.5,2020-12-21
2020-10-29,BOVAK890,70,4.5,6.39,4088.07,89.0,2020-11-16
2020-10-29,BOVAK870,70,5.65,4.17,5229.0,87.0,2020-11-16
2020-10-29,BOVAJ10,70,14.25,14.25,8550.0,100.0,2022-10-21
2020-10-29,BOVAK910,70,3.14,3.97,584898.27,91.0,2020-11-16
2020-10-29,BOVAK920,70,2.9,3.3,855080.27,92.0,2020-11-16
2020-10-29,BOVAL111,70,0.06,0.07,2163.82,116.0,2020-12-21
2020-10-29,BOVAK110,70,0.04,0.02,877.2,110.0,2020-11-16
2020-10-29,BOVAK113,70,0.02,0.02,96.56,113.0,2020-11-16
2020-10-29,BOVAK112,70,0.02,0.02,271.54,112.0,2020-11-16
2020-10-29,BOVAK930,70,2.02,2.62,1488629.35,93.0,2020-11-16
2020-10-29,BOVAK108,70,0.02,0.03,1770.62,108.0,2020-11-16
2020-10-29,BOVAK106,70,0.04,0.05,14989.13,106.0,2020-11-16
2020-10-29,BOVAK120,70,0.02,0.01,1360.74,120.0,2020-11-16
2020-10-29,BOVAL920,70,4.13,4.95,420319.05,92.0,2020-12-21
2020-10-29,BOVAL102,70,0.79,0.95,14663.75,102.0,2020-12-21
2020-10-29,BOVAL940,70,4.26,3.94,603985.08,94.0,2020-12-21
2020-10-29,BOVAA920,70,4.97,4.97,74550.0,92.0,2021-01-18
2020-10-29,BOVAA930,70,4.45,4.76,66892.8,93.0,2021-01-18
2020-10-29,BOVAA940,70,3.9,3.9,58500.0,94.0,2021-01-18
2020-10-29,BOVAA960,70,3.41,3.42,380.61,96.0,2021-01-18
2020-10-29,BOVAA980,70,2.62,2.79,2772.65,98.0,2021-01-18
2020-10-29,BOVAA100,70,2.05,2.11,28119.64,100.0,2021-01-18
2020-10-29,BOVAA102,70,1.52,1.56,11498.24,102.0,2021-01-18
2020-10-29,BOVAA870,70,9.0,9.5,125966.0,87.0,2021-01-18
2020-10-29,BOVAA880,70,8.35,8.35,17535.0,88.0,2021-01-18
2020-10-29,BOVAA890,70,7.3,7.3,14600.0,89.0,2021-01-18
2020-10-29,BOVAA106,70,0.58,0.58,1421.0,106.0,2021-01-18
2020-10-29,BOVAL990,70,1.41,1.74,29202.3,99.0,2020-12-21
2020-10-29,BOVAL930,70,4.2,4.33,349358.78,93.0,2020-12-21
2020-10-29,BOVAK104,70,0.12,0.08,29418.67,104.0,2020-11-16
2020-10-29,BOVAK100,70,0.3,0.26,282219.72,100.0,2020-11-16
2020-10-29,BOVAK990,70,0.65,0.43,178562.69,99.0,2020-11-16
2020-10-29,BOVAL980,70,1.93,2.05,75261.26,98.0,2020-12-21
2020-10-29,BOVAL1,70,1.22,1.44,187299.4,100.0,2020-12-21
2020-10-29,BOVAL90,70,5.59,5.57,88430.0,90.0,2020-12-21
2020-10-29,BOVAL910,70,5.03,5.66,1063986.03,91.0,2020-12-21
2020-10-29,BOVAL95,70,3.19,3.38,341307.24,95.0,2020-12-21
2020-10-29,BOVAL96,70,2.59,2.97,219221.2,96.0,2020-12-21
2020-10-29,BOVAL87,70,5.34,5.34,2670.0,87.0,2020-12-21
2020-10-29,BOVAL89,70,8.28,8.28,8.28,89.0,2020-12-21
2020-10-29,BOVAL105,70,0.35,0.45,113356.63,105.0,2020-12-21
2020-10-29,BOVAL115,70,0.06,0.08,5274.9,115.0,2020-12-21
2020-10-29,BOVAL110,70,0.09,0.17,13103.0,110.0,2020-12-21
2020-10-29,BOVAL120,70,0.04,0.04,805.89,120.0,2020-12-21
2020-10-29,BOVAA112,70,0.25,0.24,2008.92,112.0,2021-01-18
2020-10-29,BOVAK102,70,0.14,0.14,20747.32,102.0,2020-11-16
2020-10-29,BOVAL108,70,0.19,0.24,66107.4,108.0,2020-12-21
2020-10-29,BOVAL97,70,2.13,2.38,6712.21,97.0,2020-12-21
2020-10-29,BOVAK980,70,0.46,0.63,188493.07,98.0,2020-11-16
2020-10-29,BOVAK970,70,0.72,0.9,317286.04,97.0,2020-11-16
2020-10-29,BOVAK960,70,1.01,1.21,1386546.75,96.0,2020-11-16
2020-10-29,BOVAK940,70,1.6,2.19,219576.94,94.0,2020-11-16
2020-10-29,BOVAH10,70,13.75,13.75,12375.0,100.0,2022-08-19
2020-10-29,BOVAK950,70,1.1,1.65,407209.7,95.0,2020-11-16
2020-10-29,BOVAL935,70,3.58,4.06,27506.2,93.5,2020-12-21
2020-10-29,BOVAL104,70,0.58,0.61,34959.3,104.0,2020-12-21
2020-10-29,BOVAK900,70,4.27,4.5,245887.85,90.0,2020-11-16
2020-10-29,BOVAA95,70,3.37,3.42,152903.6,95.0,2021-01-18
2020-10-29,BOVAA80,70,13.7,14.85,277115.0,80.0,2021-01-18
2020-10-29,BOVAL125,70,0.03,0.03,2059.81,125.0,2020-12-21
2020-10-30,BOVAK120,70,0.01,0.01,228.0,120.0,2020-11-16
2020-10-30,BOVAK920,70,2.8,2.03,1448771.28,92.0,2020-11-16
2020-10-30,BOVAL117,70,0.03,0.03,90.0,119.0,2020-12-21
2020-10-30,BOVAL111,70,0.06,0.06,3536.75,116.0,2020-12-21
2020-10-30,BOVAK112,70,0.01,0.02,426.18,112.0,2020-11-16
2020-10-30,BOVAK102,70,0.1,0.11,26669.94,102.0,2020-11-16
2020-10-30,BOVAK930,70,2.28,1.65,983374.22,93.0,2020-11-16
2020-10-30,BOVAK108,70,0.03,0.03,609.0,108.0,2020-11-16
2020-10-30,BOVAK106,70,0.04,0.05,1620.67,106.0,2020-11-16
2020-10-30,BOVAK104,70,0.05,0.07,26465.54,104.0,2020-11-16
2020-10-30,BOVAK910,70,3.43,2.52,327769.97,91.0,2020-11-16
2020-10-30,BOVAK110,70,0.02,0.04,1804.0,110.0,2020-11-16
2020-10-30,BOVAK860,70,5.85,5.9,1765.0,86.0,2020-11-16
2020-10-30,BOVAA940,70,4.37,3.93,30707.49,94.0,2021-01-18
2020-10-30,BOVAL920,70,4.6,3.1,1124758.87,92.0,2020-12-21
2020-10-30,BOVAL930,70,3.99,2.9,326029.43,93.0,2020-12-21
2020-10-30,BOVAL940,70,3.65,2.87,166050.91,94.0,2020-12-21
2020-10-30,BOVAA920,70,5.02,4.8,35459.0,92.0,2021-01-18
2020-10-30,BOVAA930,70,4.74,4.45,37507.2,93.0,2021-01-18
2020-10-30,BOVAA960,70,3.41,3.0,50626.05,96.0,2021-01-18
2020-10-30,BOVAA970,70,2.98,2.6,38885.78,97.0,2021-01-18
2020-10-30,BOVAA980,70,2.33,2.33,233.0,98.0,2021-01-18
2020-10-30,BOVAA100,70,1.91,1.61,66870.94,100.0,2021-01-18
2020-10-30,BOVAA102,70,1.22,1.22,122.0,102.0,2021-01-18
2020-10-30,BOVAA106,70,0.61,0.54,3826.15,106.0,2021-01-18
2020-10-30,BOVAL990,70,1.45,1.16,285756.68,99.0,2020-12-21
2020-10-30,BOVAK100,70,0.26,0.21,97391.33,100.0,2020-11-16
2020-10-30,BOVAK890,70,4.0,3.2,8239.6,89.0,2020-11-16
2020-10-30,BOVAL102,70,0.84,0.63,143295.31,102.0,2020-12-21
2020-10-30,BOVAK990,70,0.4,0.26,68203.61,99.0,2020-11-16
2020-10-30,BOVAK970,70,0.64,0.6,80363.21,97.0,2020-11-16
2020-10-30,BOVAK980,70,0.47,0.38,130805.06,98.0,2020-11-16
2020-10-30,BOVAL980,70,1.8,1.45,43026.2,98.0,2020-12-21
2020-10-30,BOVAL1,70,1.19,0.98,101586.49,100.0,2020-12-21
2020-10-30,BOVAL90,70,5.7,6.74,293901.47,90.0,2020-12-21
2020-10-30,BOVAL910,70,4.91,3.5,515288.58,91.0,2020-12-21
2020-10-30,BOVAL95,70,2.94,2.49,193855.7,95.0,2020-12-21
2020-10-30,BOVAL96,70,2.51,2.05,43192.5,96.0,2020-12-21
2020-10-30,BOVAL105,70,0.37,0.35,93402.28,105.0,2020-12-21
2020-10-30,BOVAL115,70,0.07,0.06,9337.15,115.0,2020-12-21
2020-10-30,BOVAL110,70,0.17,0.09,7197.61,110.0,2020-12-21
2020-10-30,BOVAL120,70,0.04,0.06,4090.75,120.0,2020-12-21
2020-10-30,BOVAA112,70,0.24,0.17,57304.44,112.0,2021-01-18
2020-10-30,BOVAL97,70,2.28,1.74,39774.3,97.0,2020-12-21
2020-10-30,BOVAL89,70,5.96,5.75,497154.81,89.0,2020-12-21
2020-10-30,BOVAL80,70,12.68,13.49,14029.27,80.0,2020-12-21
2020-10-30,BOVAL108,70,0.23,0.16,128456.32,108.0,2020-12-21
2020-10-30,BOVAK950,70,1.24,0.94,961395.7,95.0,2020-11-16
2020-10-30,BOVAK940,70,1.79,1.25,547281.68,94.0,2020-11-16
2020-10-30,BOVAK880,70,4.0,4.0,200.0,88.0,2020-11-16
2020-10-30,BOVAL125,70,0.03,0.03,2229.13,125.0,2020-12-21
2020-10-30,BOVAL935,70,3.87,3.02,42438.5,93.5,2020-12-21
2020-10-30,BOVAK960,70,0.98,0.68,693912.49,96.0,2020-11-16
2020-10-30,BOVAK900,70,3.9,3.04,167152.64,90.0,2020-11-16
2020-10-30,BOVAC150,70,0.7,0.65,310.15,150.0,2022-03-18
2020-10-30,BOVAA95,70,3.87,3.42,28341.26,95.0,2021-01-18
2020-10-30,BOVAL665,70,25.63,23.87,2412.43,66.5,2020-12-21
2020-10-30,BOVAL104,70,0.52,0.4,142766.51,104.0,2020-12-21
2020-11-03,BOVAK870,70,5.8,5.8,5800.0,87.0,2020-11-16
2020-11-03,BOVAK860,70,8.29,8.28,414.1,86.0,2020-11-16
2020-11-03,BOVAK820,70,11.0,10.3,53440.0,82.0,2020-11-16
2020-11-03,BOVAK910,70,2.53,3.32,143194.61,91.0,2020-11-16
2020-11-03,BOVAK920,70,2.04,2.9,1084056.66,92.0,2020-11-16
2020-11-03,BOVAL117,70,0.03,0.04,72.0,119.0,2020-12-21
2020-11-03,BOVAL102,70,0.8,0.72,27830.86,102.0,2020-12-21
2020-11-03,BOVAK120,70,0.02,0.01,534.6,120.0,2020-11-16
2020-11-03,BOVAK112,70,0.01,0.01,3.0,112.0,2020-11-16
2020-11-03,BOVAK110,70,0.04,0.05,759.3,110.0,2020-11-16
2020-11-03,BOVAK930,70,1.9,2.33,1084193.59,93.0,2020-11-16
2020-11-03,BOVAL111,70,0.05,0.05,4478.55,116.0,2020-12-21
2020-11-03,BOVAL920,70,4.55,4.8,148307.72,92.0,2020-12-21
2020-11-03,BOVAK108,70,0.03,0.03,520.26,108.0,2020-11-16
2020-11-03,BOVAL940,70,3.4,3.56,110930.33,94.0,2020-12-21
2020-11-03,BOVAA920,70,5.16,5.33,43784.46,92.0,2021-01-18
2020-11-03,BOVAA930,70,4.68,4.75,145028.5,93.0,2021-01-18
2020-11-03,BOVAA940,70,4.56,4.16,36092.48,94.0,2021-01-18
2020-11-03,BOVAA960,70,3.5,3.57,1692.7,96.0,2021-01-18
2020-11-03,BOVAA970,70,2.96,2.77,3015.4,97.0,2021-01-18
2020-11-03,BOVAA980,70,2.68,2.37,64384.25,98.0,2021-01-18
2020-11-03,BOVAA100,70,1.89,1.78,17088.8,100.0,2021-01-18
2020-11-03,BOVAA900,70,6.53,6.53,1959.0,90.0,2021-01-18
2020-11-03,BOVAA104,70,0.85,0.85,255.0,104.0,2021-01-18
2020-11-03,BOVAA106,70,0.66,0.55,1577.0,106.0,2021-01-18
2020-11-03,BOVAL990,70,1.39,1.52,78700.29,99.0,2020-12-21
2020-11-03,BOVAL930,70,4.07,4.14,255236.78,93.0,2020-12-21
2020-11-03,BOVAK106,70,0.05,0.03,2373.05,106.0,2020-11-16
2020-11-03,BOVAK960,70,0.91,1.06,523335.13,96.0,2020-11-16
2020-11-03,BOVAK102,70,0.19,0.11,23315.21,102.0,2020-11-16
2020-11-03,BOVAK104,70,0.09,0.05,3564.21,104.0,2020-11-16
2020-11-03,BOVAL980,70,1.75,1.85,229659.04,98.0,2020-12-21
2020-11-03,BOVAL1,70,1.28,1.23,124983.31,100.0,2020-12-21
2020-11-03,BOVAL90,70,5.69,6.08,1924582.55,90.0,2020-12-21
2020-11-03,BOVAL910,70,5.22,5.43,546654.23,91.0,2020-12-21
2020-11-03,BOVAL95,70,3.05,3.1,67442.03,95.0,2020-12-21
2020-11-03,BOVAL96,70,2.64,2.58,125158.59,96.0,2020-12-21
2020-11-03,BOVAL115,70,0.07,0.06,2797.5,115.0,2020-12-21
2020-11-03,BOVAL110,70,0.11,0.11,6291.3,110.0,2020-12-21
2020-11-03,BOVAL120,70,0.07,0.04,2620.47,120.0,2020-12-21
2020-11-03,BOVAA112,70,0.21,0.16,14868.44,112.0,2021-01-18
2020-11-03,BOVAL97,70,2.18,2.16,98959.79,97.0,2020-12-21
2020-11-03,BOVAL108,70,0.18,0.16,11622.56,108.0,2020-12-21
2020-11-03,BOVAL105,70,0.42,0.36,58911.01,105.0,2020-12-21
2020-11-03,BOVAK900,70,4.04,4.25,711870.18,90.0,2020-11-16
2020-11-03,BOVAA95,70,3.95,3.77,2816.89,95.0,2021-01-18
2020-11-03,BOVAK990,70,0.37,0.33,99698.12,99.0,2020-11-16
2020-11-03,BOVAK980,70,0.74,0.48,308566.22,98.0,2020-11-16
2020-11-03,BOVAK970,70,0.67,0.71,295211.95,97.0,2020-11-16
2020-11-03,BOVAK950,70,1.3,1.33,653562.32,95.0,2020-11-16
2020-11-03,BOVAK940,70,1.59,1.81,624305.4,94.0,2020-11-16
2020-11-03,BOVAK100,70,0.34,0.23,141718.12,100.0,2020-11-16
2020-11-03,BOVAH10,70,13.75,13.75,13750.0,100.0,2022-08-19
2020-11-03,BOVAL125,70,0.04,0.04,733.2,125.0,2020-12-21
2020-11-03,BOVAL935,70,3.72,3.7,69370.56,93.5,2020-12-21
2020-11-03,BOVAL104,70,0.49,0.47,73271.15,104.0,2020-12-21
2020-11-03,BOVAK880,70,5.0,5.15,48700.83,88.0,2020-11-16
2020-11-04,BOVAK890,70,6.97,5.98,604.97,89.0,2020-11-16
2020-11-04,BOVAK860,70,8.3,8.5,2837.68,86.0,2020-11-16
2020-11-04,BOVAJ10,70,14.25,14.25,142.5,100.0,2022-10-21
2020-11-04,BOVAK910,70,3.99,4.12,526721.12,91.0,2020-11-16
2020-11-04,BOVAK920,70,3.2,3.39,681712.79,92.0,2020-11-16
2020-11-04,BOVAL117,70,0.04,0.05,117.8,119.0,2020-12-21
2020-11-04,BOVAK113,70,0.02,0.02,1410.14,113.0,2020-11-16
2020-11-04,BOVAK120,70,0.01,0.01,1822.25,120.0,2020-11-16
2020-11-04,BOVAK112,70,0.01,0.02,797.8,112.0,2020-11-16
2020-11-04,BOVAK110,70,0.02,0.02,395.98,110.0,2020-11-16
2020-11-04,BOVAK930,70,2.64,2.7,856905.14,93.0,2020-11-16
2020-11-04,BOVAL111,70,0.06,0.04,554.18,116.0,2020-12-21
2020-11-04,BOVAL920,70,5.0,5.35,95446.53,92.0,2020-12-21
2020-11-04,BOVAL102,70,0.78,0.85,34356.03,102.0,2020-12-21
2020-11-04,BOVAL940,70,4.0,4.1,210245.95,94.0,2020-12-21
2020-11-04,BOVAA930,70,5.55,5.55,5550.0,93.0,2021-01-18
2020-11-04,BOVAA940,70,4.44,5.05,28740.62,94.0,2021-01-18
2020-11-04,BOVAA960,70,3.99,3.99,15.96,96.0,2021-01-18
2020-11-04,BOVAA970,70,3.43,3.43,35892.66,97.0,2021-01-18
2020-11-04,BOVAA980,70,2.76,3.02,2123.7,98.0,2021-01-18
2020-11-04,BOVAA100,70,2.1,2.19,28554.35,100.0,2021-01-18
2020-11-04,BOVAA102,70,1.52,1.52,3040.0,102.0,2021-01-18
2020-11-04,BOVAA880,70,8.15,8.15,815.0,88.0,2021-01-18
2020-11-04,BOVAA104,70,0.93,1.03,8907.32,104.0,2021-01-18
2020-11-04,BOVAA106,70,0.75,0.67,1827.77,106.0,2021-01-18
2020-11-04,BOVAL990,70,1.52,1.7,197994.5,99.0,2020-12-21
2020-11-04,BOVAK108,70,0.02,0.1,1449.56,108.0,2020-11-16
2020-11-04,BOVAL930,70,4.46,4.71,444034.79,93.0,2020-12-21
2020-11-04,BOVAK106,70,0.04,0.03,15271.78,106.0,2020-11-16
2020-11-04,BOVAK102,70,0.12,0.08,22005.9,102.0,2020-11-16
2020-11-04,BOVAL1,70,1.2,1.45,206361.42,100.0,2020-12-21
2020-11-04,BOVAL980,70,2.0,2.07,239333.27,98.0,2020-12-21
2020-11-04,BOVAK104,70,0.05,0.05,5787.78,104.0,2020-11-16
2020-11-04,BOVAL910,70,5.94,5.94,1397817.66,91.0,2020-12-21
2020-11-04,BOVAL95,70,3.18,3.56,205499.07,95.0,2020-12-21
2020-11-04,BOVAL96,70,2.85,3.03,15390.24,96.0,2020-12-21
2020-11-04,BOVAL88,70,7.88,8.05,29838.29,88.0,2020-12-21
2020-11-04,BOVAL89,70,6.99,6.29,298970.05,89.0,2020-12-21
2020-11-04,BOVAL105,70,0.4,0.39,7983.59,105.0,2020-12-21
2020-11-04,BOVAL110,70,0.15,0.11,8802.28,110.0,2020-12-21
2020-11-04,BOVAL120,70,0.04,0.04,1568.68,120.0,2020-12-21
2020-11-04,BOVAA112,70,0.2,0.18,9204.46,112.0,2021-01-18
2020-11-04,BOVAL97,70,2.4,2.47,152232.41,97.0,2020-12-21
2020-11-04,BOVAL108,70,0.23,0.17,16029.78,108.0,2020-12-21
2020-11-04,BOVAL115,70,0.07,0.05,2338.9,115.0,2020-12-21
2020-11-04,BOVAC150,70,0.8,0.8,84.8,150.0,2022-03-18
2020-11-04,BOVAK100,70,0.23,0.19,48794.69,100.0,2020-11-16
2020-11-04,BOVAA65,70,30.5,30.5,3050.0,65.0,2021-01-18
2020-11-04,BOVAK980,70,0.5,0.46,114448.57,98.0,2020-11-16
2020-11-04,BOVAK970,70,0.9,0.78,586842.43,97.0,2020-11-16
2020-11-04,BOVAK960,70,1.21,1.11,677931.49,96.0,2020-11-16
2020-11-04,BOVAK950,70,1.46,1.52,908655.78,95.0,2020-11-16
2020-11-04,BOVAK990,70,0.4,0.3,61035.94,99.0,2020-11-16
2020-11-04,BOVAH10,70,13.75,13.75,13750.0,100.0,2022-08-19
2020-11-04,BOVAL125,70,0.04,0.03,399.19,125.0,2020-12-21
2020-11-04,BOVAL935,70,4.38,4.37,52771.27,93.5,2020-12-21
2020-11-04,BOVAL104,70,0.47,0.52,14357.72,104.0,2020-12-21
2020-11-04,BOVAK900,70,5.99,5.13,12511.9,90.0,2020-11-16
2020-11-04,BOVAK940,70,1.99,2.19,1412506.27,94.0,2020-11-16
2020-11-05,BOVAK910,70,3.6,6.28,139228.6,91.0,2020-11-16
2020-11-05,BOVAK920,70,4.55,5.35,360191.79,92.0,2020-11-16
2020-11-05,BOVAL117,70,0.05,0.06,36.0,119.0,2020-12-21
2020-11-05,BOVAL111,70,0.06,0.06,3900.0,116.0,2020-12-21
2020-11-05,BOVAK120,70,0.01,0.01,758.0,120.0,2020-11-16
2020-11-05,BOVAK110,70,0.03,0.03,330.0,110.0,2020-11-16
2020-11-05,BOVAK112,70,0.02,0.03,358.0,112.0,2020-11-16
2020-11-05,BOVAK930,70,3.48,4.42,516337.64,93.0,2020-11-16
2020-11-05,BOVAK108,70,0.04,0.03,1901.0,108.0,2020-11-16
2020-11-05,BOVAK860,70,8.95,10.3,103089.5,86.0,2020-11-16
2020-11-05,BOVAK113,70,0.02,0.01,1001.0,113.0,2020-11-16
2020-11-05,BOVAK890,70,6.9,7.28,7264.0,89.0,2020-11-16
2020-11-05,BOVAK106,70,0.04,0.05,2607.02,106.0,2020-11-16
2020-11-05,BOVAL930,70,5.63,6.3,1048210.82,93.0,2020-12-21
2020-11-05,BOVAL940,70,4.96,5.52,846065.36,94.0,2020-12-21
2020-11-05,BOVAA960,70,4.65,5.15,160219.59,96.0,2021-01-18
2020-11-05,BOVAA970,70,4.06,4.2,97545.73,97.0,2021-01-18
2020-11-05,BOVAA980,70,3.63,4.1,74164.42,98.0,2021-01-18
2020-11-05,BOVAA990,70,3.14,3.04,97206.59,99.0,2021-01-18
2020-11-05,BOVAA100,70,2.72,3.12,90440.52,100.0,2021-01-18
2020-11-05,BOVAA102,70,1.85,2.16,300127.46,102.0,2021-01-18
2020-11-05,BOVAA104,70,1.28,1.51,10339.0,104.0,2021-01-18
2020-11-05,BOVAA106,70,0.82,0.95,226473.0,106.0,2021-01-18
2020-11-05,BOVAL990,70,2.0,2.61,84976.3,99.0,2020-12-21
2020-11-05,BOVAL102,70,1.15,1.38,120244.75,102.0,2020-12-21
2020-11-05,BOVAL920,70,6.2,7.1,9571.0,92.0,2020-12-21
2020-11-05,BOVAK104,70,0.05,0.09,2519.46,104.0,2020-11-16
2020-11-05,BOVAK102,70,0.1,0.18,46381.44,102.0,2020-11-16
2020-11-05,BOVAK100,70,0.21,0.44,407549.54,100.0,2020-11-16
2020-11-05,BOVAL980,70,2.63,3.14,196045.45,98.0,2020-12-21
2020-11-05,BOVAL1,70,1.48,2.25,785984.84,100.0,2020-12-21
2020-11-05,BOVAL90,70,7.9,8.5,21166.0,90.0,2020-12-21
2020-11-05,BOVAL910,70,7.21,7.76,46292.16,91.0,2020-12-21
2020-11-05,BOVAL95,70,3.79,4.85,669038.78,95.0,2020-12-21
2020-11-05,BOVAL96,70,3.7,4.3,270558.5,96.0,2020-12-21
2020-11-05,BOVAL89,70,8.8,8.8,9680.0,89.0,2020-12-21
2020-11-05,BOVAL115,70,0.09,0.07,2671.19,115.0,2020-12-21
2020-11-05,BOVAL110,70,0.13,0.19,77460.93,110.0,2020-12-21
2020-11-05,BOVAL120,70,0.04,0.06,1472.5,120.0,2020-12-21
2020-11-05,BOVAA112,70,0.22,0.21,31968.94,112.0,2021-01-18
2020-11-05,BOVAL97,70,3.17,3.69,143784.07,97.0,2020-12-21
2020-11-05,BOVAL108,70,0.21,0.28,11293.05,108.0,2020-12-21
2020-11-05,BOVAL105,70,0.6,0.68,56272.41,105.0,2020-12-21
2020-11-05,BOVAA95,70,5.35,5.42,42826.8,95.0,2021-01-18
2020-11-05,BOVAA80,70,17.09,17.08,118692.32,80.0,2021-01-18
2020-11-05,BOVAK990,70,0.34,0.67,530632.35,99.0,2020-11-16
2020-11-05,BOVAK980,70,0.61,1.15,450441.17,98.0,2020-11-16
2020-11-05,BOVAK970,70,0.95,1.67,1065921.2,97.0,2020-11-16
2020-11-05,BOVAK950,70,1.85,3.11,1307323.38,95.0,2020-11-16
2020-11-05,BOVAK940,70,2.2,3.5,725859.19,94.0,2020-11-16
2020-11-05,BOVAK960,70,1.31,2.26,945826.22,96.0,2020-11-16
2020-11-05,BOVAL125,70,0.03,0.03,530.0,125.0,2020-12-21
2020-11-05,BOVAL935,70,6.37,4.9,14048.82,93.5,2020-12-21
2020-11-05,BOVAL104,70,0.6,0.87,210758.42,104.0,2020-12-21
2020-11-05,BOVAK900,70,6.0,7.21,32543.12,90.0,2020-11-16
2020-11-05,BOVAK880,70,8.0,8.0,80.0,88.0,2020-11-16
2020-11-06,BOVAK920,70,4.6,5.33,19539.53,92.0,2020-11-16
2020-11-06,BOVAK112,70,0.02,0.01,362.42,112.0,2020-11-16
2020-11-06,BOVAL117,70,0.06,0.05,385.9,119.0,2020-12-21
2020-11-06,BOVAL111,70,0.06,0.06,2176.9,116.0,2020-12-21
2020-11-06,BOVAK120,70,0.01,0.01,21.5,120.0,2020-11-16
2020-11-06,BOVAK110,70,0.03,0.02,818.0,110.0,2020-11-16
2020-11-06,BOVAK100,70,0.3,0.39,310200.61,100.0,2020-11-16
2020-11-06,BOVAK108,70,0.04,0.02,565.89,108.0,2020-11-16
2020-11-06,BOVAK106,70,0.04,0.02,2659.51,106.0,2020-11-16
2020-11-06,BOVAK104,70,0.07,0.03,4871.64,104.0,2020-11-16
2020-11-06,BOVAK102,70,0.16,0.13,31357.01,102.0,2020-11-16
2020-11-06,BOVAK910,70,6.05,6.36,63190.6,91.0,2020-11-16
2020-11-06,BOVAK930,70,4.0,4.5,17061.36,93.0,2020-11-16
2020-11-06,BOVAK860,70,10.9,10.9,236530.0,86.0,2020-11-16
